machine_id,timestamp,vibration,sound,temperature,state,health_score,risk_level,trend,anomaly,probable_fault,recommendation,vibration_mean,vibration_std,sound_mean,sound_std,temperature_mean,temperature_change,vibration_change,sound_change
M001,2026-08-17 11:32:53,0.063,216.665,29.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.22529999999999967,0.19335749848979863,237.98870000000002,19.400517553523194,29.4,0.0,-0.06,-45.93500000000003
M001,2026-08-17 11:32:55,0.101,247.03,29.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.16599999999999965,0.10386422761368605,237.27689999999998,18.864947709975695,29.35,0.0,0.038000000000000006,30.36500000000001
M001,2026-08-17 11:32:57,0.259,284.634,29.25,WARNING_SOUND,72.0,MEDIUM,FALLING,1,MECHANICAL_ABNORMALITY,Inspect mechanical components and sound sources.,0.18789999999999965,0.09722076824314727,244.0178,22.581199573492444,29.325,0.0,0.158,37.60400000000001
M001,2026-08-17 11:32:59,0.098,242.723,29.25,NORMAL,100.0,LOW,RISING,0,NONE,Continue normal monitoring.,0.17929999999999965,0.10132132604304495,243.31199999999998,22.49117274745079,29.3,0.0,-0.161,-41.911
M001,2026-08-17 11:33:01,0.084,243.769,29.0,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.18029999999999963,0.1002098354011273,246.2273,20.12305023295165,29.25,-0.25,-0.013999999999999999,1.0459999999999923
M001,2026-08-17 11:33:03,0.046,227.392,29.0,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.15879999999999966,0.10396559259896611,243.39229999999998,20.624422190158334,29.2,0.0,-0.038000000000000006,-16.37700000000001
M001,2026-08-17 11:33:06,0.349,231.981,29.0,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.17599999999999966,0.12026175156257608,243.84050000000002,20.286594003871016,29.175,0.0,0.303,4.588999999999999
M001,2026-08-17 11:33:08,0.259,236.095,29.0,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.16939999999999963,0.11275262992748944,244.96369999999996,19.41117818881418,29.15,0.0,-0.08999999999999997,4.114000000000004
M001,2026-08-17 11:33:10,0.176,217.206,29.0,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.15579999999999966,0.10125742771113828,241.00950000000003,20.726815037801376,29.125,0.0,-0.08300000000000002,-18.88900000000001
M001,2026-08-17 11:33:12,0.107,239.559,29.0,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.15419999999999964,0.10195728953291473,238.7054,19.29096865951372,29.1,0.0,-0.06899999999999999,22.35300000000001
M001,2026-08-17 11:33:14,0.025,239.503,29.0,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.15039999999999965,0.10634764793934989,240.98919999999998,17.676012482712462,29.075,0.0,-0.08199999999999999,-0.056000000000011596
M001,2026-08-17 11:33:16,0.047,244.415,29.0,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.14499999999999966,0.11042745230345519,240.7277,17.595876329100715,29.05,0.0,0.022,4.912000000000006
M001,2026-08-17 11:33:18,0.162,244.42,29.0,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.13529999999999964,0.10333338709680653,236.7063,8.886238387410957,29.025,0.0,0.115,0.0049999999999954525
M001,2026-08-17 11:33:20,0.054,228.977,29.0,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.13089999999999963,0.10600047169710869,235.3317,8.915238154113604,29.0,0.0,-0.10800000000000001,-15.442999999999984
M001,2026-08-17 11:33:22,0.028,246.145,28.75,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.12529999999999966,0.11015146138138134,235.56929999999997,9.192437290760425,28.975,-0.25,-0.026,17.168000000000006
M001,2026-08-17 11:33:24,0.27,265.069,28.75,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.14769999999999964,0.11490677380675317,239.337,12.569436308412126,28.95,0.0,0.24200000000000002,18.924000000000007
M001,2026-08-17 11:33:26,0.01,218.646,28.75,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.11379999999999964,0.09762718200724674,238.00349999999997,14.056003401082021,28.925,0.0,-0.26,-46.42300000000003
M001,2026-08-17 11:33:28,0.106,204.793,28.75,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.09849999999999964,0.08327764806162553,234.87330000000003,17.573510691129133,28.9,0.0,0.096,-13.85299999999998
M001,2026-08-17 11:33:30,0.101,228.152,28.75,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.09099999999999964,0.07877816956498318,235.96790000000001,16.66838456113538,28.875,0.0,-0.0049999999999999906,23.35899999999998
M001,2026-08-17 11:33:33,0.322,219.69,28.75,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.11249999999999964,0.10767053656620203,233.981,17.36251296456142,28.85,0.0,0.221,-8.461999999999989
M001,2026-08-17 11:33:35,0.369,235.692,28.75,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.14689999999999964,0.1293740915159029,233.59990000000002,17.269415395435917,28.825,0.0,0.046999999999999986,16.00200000000001
M001,2026-08-17 11:33:37,0.19,270.077,28.75,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.16119999999999962,0.12493180361927594,236.1661,20.6339875634058,28.8,0.0,-0.179,34.38499999999999
M001,2026-08-17 11:33:39,0.437,270.367,28.75,WARNING_SOUND,72.0,MEDIUM,FALLING,1,MECHANICAL_ABNORMALITY,Inspect mechanical components and sound sources.,0.18869999999999965,0.1523789501356878,238.76080000000002,23.25248612657977,28.775,0.0,0.247,0.29000000000002046
M001,2026-08-17 11:33:41,0.113,216.574,28.75,NORMAL,100.0,LOW,RISING,0,NONE,Continue normal monitoring.,0.19459999999999963,0.14765289627294076,237.5205,24.145970242352302,28.75,0.0,-0.324,-53.793000000000006
M001,2026-08-17 11:34:29,0.183,291.145,28.5,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.21009999999999965,0.13588757608163993,242.0205,29.525800225303996,28.725,-0.25,0.06999999999999999,74.57099999999997
M001,2026-08-17 11:34:31,0.079,245.009,28.5,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.19099999999999964,0.13989678735096495,240.01449999999994,28.44763870400232,28.7,0.0,-0.104,-46.135999999999996
M001,2026-08-17 11:34:33,0.318,263.074,28.5,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.22179999999999964,0.12910873969904943,244.45729999999998,28.20787195112789,28.675,0.0,0.239,18.065000000000026
M001,2026-08-17 11:34:35,0.04,223.638,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.21519999999999967,0.13712427453473308,246.34179999999998,25.789380923165176,28.625,-0.25,-0.278,-39.43600000000001
M001,2026-08-17 11:34:37,0.333,246.226,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.23839999999999964,0.13526944304695196,248.14919999999998,24.994015180529914,28.575,0.0,0.29300000000000004,22.587999999999994
M001,2026-08-17 11:34:39,0.35,273.326,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.2411999999999997,0.1374641771517597,253.51279999999997,23.941062581080754,28.525,0.0,0.01699999999999996,27.100000000000023
M001,2026-08-17 11:34:41,0.323,243.833,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.23659999999999964,0.13342263676007285,254.32689999999997,23.400048254701016,28.475,0.0,-0.02699999999999997,-29.493000000000023
M001,2026-08-17 11:34:43,0.283,235.02,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.24589999999999965,0.13305424958769166,250.8212,23.404300976057634,28.425,0.0,-0.040000000000000036,-8.812999999999988
M001,2026-08-17 11:34:45,0.249,229.587,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.2270999999999997,0.11512645221672677,246.74319999999997,23.171831197960646,28.375,0.0,-0.033999999999999975,-5.433000000000021
M001,2026-08-17 11:34:47,0.264,247.578,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.2421999999999996,0.10819201038487776,249.8436,20.620365635299688,28.325,0.0,0.015000000000000013,17.991000000000014
M001,2026-08-17 11:34:50,0.292,233.772,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.2530999999999996,0.10704978073572138,244.1063,15.092749849223233,28.3,0.0,0.02799999999999997,-13.806000000000012
M001,2026-08-17 11:34:52,0.126,237.655,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.2577999999999997,0.09930849801395793,243.37090000000003,15.22248393696732,28.275,0.0,-0.16599999999999998,3.8830000000000098
M001,2026-08-17 11:34:54,0.202,259.699,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.24619999999999967,0.09826472182612624,243.03340000000003,14.767726795659112,28.25,0.0,0.07600000000000001,22.04400000000001
M001,2026-08-17 11:34:56,0.315,216.294,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.27369999999999967,0.0679510444691991,242.29900000000004,15.972867028533992,28.25,0.0,0.11299999999999999,-43.405
M001,2026-08-17 11:34:58,0.313,238.71,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.27169999999999966,0.06628566126168994,241.5474,15.944357749516342,28.25,0.0,-0.0020000000000000018,22.415999999999997
M001,2026-08-17 11:35:00,0.239,241.224,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.2605999999999996,0.06078230736735335,238.33720000000002,11.426938083129428,28.25,0.0,-0.07400000000000001,2.5139999999999816
M001,2026-08-17 11:35:02,0.198,232.795,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.24809999999999963,0.059360387090769434,237.2334,11.370051521436409,28.25,0.0,-0.04099999999999998,-8.429000000000002
M001,2026-08-17 11:35:04,0.313,243.269,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.25109999999999966,0.06201872477109374,238.0583,11.490224696096456,28.25,0.0,0.11499999999999999,10.474000000000018
M001,2026-08-17 11:35:06,0.087,239.349,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.2348999999999996,0.08090934570389598,239.03450000000004,11.098551910051961,28.25,0.0,-0.226,-3.920000000000016
M001,2026-08-17 11:35:08,0.299,246.443,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.23839999999999964,0.08303707338030351,238.921,11.00689858427716,28.25,0.0,0.212,7.0940000000000225
M001,2026-08-17 11:35:10,0.109,259.486,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.2200999999999996,0.08980157137952784,241.4924,12.56384757239357,28.25,0.0,-0.19,13.042999999999978
M001,2026-08-17 11:35:12,0.066,208.317,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.21409999999999965,0.09838185243681404,238.55859999999998,16.399397327683392,28.25,0.0,-0.043,-51.16899999999998
M001,2026-08-17 11:35:14,0.084,242.125,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.20229999999999962,0.10671774818551903,236.80119999999997,14.739893877203782,28.25,0.0,0.018000000000000002,33.80799999999999
M001,2026-08-17 11:35:17,0.148,254.424,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.18559999999999963,0.09997577484353645,240.61419999999998,13.743719299297965,28.25,0.0,0.06399999999999999,12.299000000000007
M001,2026-08-17 11:35:19,0.063,250.04,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.16059999999999966,0.09574642436032547,241.74719999999996,14.03325898476368,28.25,0.0,-0.08499999999999999,-4.3840000000000146
M001,2026-08-17 11:35:21,0.007,265.704,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.13739999999999963,0.10250766908983831,244.19519999999997,15.937791243878488,28.25,0.0,-0.056,15.664000000000016
M001,2026-08-17 11:35:23,0.091,251.242,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.12669999999999965,0.10105339622644247,246.03990000000005,15.53412858086293,28.25,0.0,0.08399999999999999,-14.462000000000018
M001,2026-08-17 11:35:25,0.016,234.954,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.09699999999999964,0.08207855316036063,245.20839999999998,15.916754716688553,28.25,0.0,-0.075,-16.287999999999982
M001,2026-08-17 11:35:27,0.096,231.088,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.09789999999999964,0.08200602958867204,244.3823,16.459770627877493,28.25,0.0,0.08,-3.866000000000014
M001,2026-08-17 11:35:29,0.139,221.669,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.08189999999999964,0.046203535218377036,241.9049,17.91519791468516,28.25,0.0,0.04300000000000001,-9.418999999999983
M001,2026-08-17 11:35:31,0.187,266.651,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.08969999999999964,0.05668244878275109,242.6214,18.817041662637898,28.25,0.0,0.04799999999999999,44.982
M001,2026-08-17 11:35:33,0.282,276.621,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.11129999999999965,0.08210298411147653,249.4518,17.318477003866356,28.25,0.0,0.09499999999999997,9.96999999999997
M001,2026-08-17 11:35:35,0.245,250.157,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.12739999999999962,0.09141261765574903,250.25500000000002,17.12610359137,28.25,0.0,-0.03699999999999998,-26.46399999999997
M001,2026-08-17 11:35:37,0.094,219.337,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.12199999999999964,0.09165515079184648,246.74630000000002,19.593545490801695,28.25,0.0,-0.151,-30.82000000000002
M001,2026-08-17 11:35:39,0.169,211.064,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.13259999999999966,0.09019140141331888,242.84869999999995,22.523144738249073,28.25,0.0,0.07500000000000001,-8.272999999999996
M001,2026-08-17 11:35:42,0.316,207.946,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.16349999999999962,0.09517381759478459,237.07289999999998,23.399580986042057,28.25,0.0,0.147,-3.117999999999995
M001,2026-08-17 11:35:44,0.22,240.879,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.17639999999999964,0.09297215831759578,236.0366,22.9270518005867,28.25,0.0,-0.096,32.93299999999999
M001,2026-08-17 11:35:46,0.144,239.628,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.18919999999999965,0.07562891863132319,236.504,22.95016059493816,28.25,0.0,-0.07600000000000001,-1.2510000000000048
M001,2026-08-17 11:35:48,0.227,240.164,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.20229999999999965,0.06872174166730535,237.4116,22.89156566753855,28.25,0.0,0.08300000000000002,0.5360000000000014
M001,2026-08-17 11:35:50,0.046,233.622,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.19299999999999964,0.08304081994891295,238.6069,22.282175738820342,28.25,0.0,-0.181,-6.541999999999973
M001,2026-08-17 11:35:52,0.242,234.72,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.19849999999999962,0.08440938599737881,235.41379999999998,19.986483687179618,28.25,0.0,0.196,1.0979999999999848
M001,2026-08-17 11:35:54,0.266,220.911,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.19689999999999963,0.08278680785949889,229.84279999999998,14.130633537739866,28.25,0.0,0.02400000000000002,-13.808999999999997
M001,2026-08-17 11:35:56,0.298,247.536,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.20219999999999966,0.08775572156091442,229.58069999999998,13.730618170518232,28.25,0.0,0.03199999999999997,26.625
M001,2026-08-17 11:35:58,0.194,217.465,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.21219999999999964,0.07935125847919725,229.3935,13.897542694468163,28.25,0.0,-0.10399999999999998,-30.070999999999998
M001,2026-08-17 11:36:00,0.015,222.456,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.19679999999999964,0.10073044337355143,230.53270000000003,12.63793146796617,28.25,0.0,-0.179,4.9909999999999854
M001,2026-08-17 11:36:02,0.136,244.554,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.17879999999999968,0.09283653495382144,234.19350000000003,10.487447928627608,28.25,0.0,0.12100000000000001,22.098000000000013
M001,2026-08-17 11:36:04,0.257,257.946,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.18249999999999963,0.09536392283137107,235.90019999999998,12.824612507037994,28.25,0.0,0.121,13.392000000000024
M001,2026-08-17 11:36:07,0.351,254.944,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.20319999999999966,0.10774125383430368,237.4318,14.163913511303116,28.25,0.0,0.09399999999999997,-3.002000000000038
M001,2026-08-17 11:36:09,0.281,259.235,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.20859999999999962,0.11038739863674613,239.33890000000002,15.765970114638511,28.25,0.0,-0.06999999999999995,4.291000000000025
M001,2026-08-17 11:36:11,0.156,289.161,28.25,WARNING_SOUND,72.0,MEDIUM,FALLING,1,MECHANICAL_ABNORMALITY,Inspect mechanical components and sound sources.,0.21959999999999966,0.09706034777972578,244.8928,22.055971662016475,28.25,0.0,-0.12500000000000003,29.925999999999988
M001,2026-08-17 11:36:13,0.219,258.086,28.25,NORMAL,100.0,LOW,RISING,0,NONE,Continue normal monitoring.,0.21729999999999966,0.09674255641770281,247.2294,22.09618027422905,28.25,0.0,0.063,-31.07499999999999
M001,2026-08-17 11:36:15,0.321,345.687,28.25,WARNING_SOUND,72.0,MEDIUM,FALLING,1,MECHANICAL_ABNORMALITY,Inspect mechanical components and sound sources.,0.22279999999999966,0.10127608031739121,259.707,36.26830027877274,28.25,0.0,0.10200000000000001,87.601
M001,2026-08-17 11:36:17,0.134,352.565,28.25,NORMAL,100.0,LOW,RISING,0,NONE,Continue normal monitoring.,0.20639999999999964,0.10102386956671341,270.2099,46.1998945223676,28.25,0.0,-0.187,6.877999999999986
M001,2026-08-17 11:36:19,0.224,236.443,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.20939999999999967,0.10106015810182412,272.1077,44.136196906219254,28.25,0.0,0.09,-116.12199999999999
M001,2026-08-17 11:36:21,0.149,258.649,28.25,WARNING_SOUND,72.0,MEDIUM,FALLING,1,MECHANICAL_ABNORMALITY,Inspect mechanical components and sound sources.,0.22279999999999966,0.07886669484367778,275.727,40.98358324988328,28.25,0.0,-0.07500000000000001,22.20599999999999
M001,2026-08-17 11:36:23,0.648,242.186,28.25,NORMAL,100.0,LOW,RISING,0,NONE,Continue normal monitoring.,0.2739999999999997,0.1501946884695164,275.4902,41.190032334697754,28.25,0.0,0.499,-16.462999999999994
M001,2026-08-17 11:36:25,0.256,279.722,28.0,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.2738999999999997,0.15020759708560966,277.6678,40.73254040908683,28.225,-0.25,-0.392,37.53599999999997
M001,2026-08-17 11:36:27,0.281,282.958,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.26689999999999964,0.14782756471274047,280.4692,39.95190906800189,28.225,0.25,0.025000000000000022,3.236000000000047
M001,2026-08-17 11:36:29,0.022,263.375,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.24099999999999966,0.16658197848376616,280.88320000000004,39.7282460496042,28.225,0.0,-0.259,-19.583000000000027
M001,2026-08-17 11:36:31,0.088,238.928,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.23419999999999966,0.17174516004828294,275.85990000000004,41.692502940378226,28.225,0.0,0.066,-24.447000000000003
M001,2026-08-17 11:36:34,0.239,230.082,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.23619999999999966,0.171664919084986,273.05949999999996,43.900981283010346,28.225,0.0,0.151,-8.846000000000004
M001,2026-08-17 11:36:36,0.07,248.66,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.21109999999999968,0.17617885482911688,263.3568,36.093741208139015,28.225,0.0,-0.16899999999999998,18.578000000000003
M001,2026-08-17 11:36:38,0.318,216.137,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.22949999999999965,0.17683906682508208,249.714,21.43509592545466,28.225,0.0,0.248,-32.522999999999996
M001,2026-08-17 11:36:40,0.247,220.321,28.0,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.23179999999999965,0.17690914177750894,248.1018,23.08680998030642,28.2,-0.25,-0.07100000000000001,4.1839999999999975
M001,2026-08-17 11:36:42,0.184,264.221,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.23529999999999962,0.17542902965146556,248.65900000000002,23.434275983887332,28.2,0.25,-0.063,43.900000000000006
M001,2026-08-17 11:36:44,0.225,264.346,28.0,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.19299999999999964,0.09937023922912962,250.875,23.799073973583724,28.175,-0.25,0.04100000000000001,0.125
M001,2026-08-17 11:36:46,0.086,243.128,28.0,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.17599999999999966,0.1019040943458815,247.2156,21.580644142381608,28.175,0.0,-0.139,-21.218000000000018
M001,2026-08-17 11:36:48,0.089,244.861,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.15679999999999966,0.09793285681758788,243.40589999999997,17.55753923817653,28.175,0.25,0.0030000000000000027,1.733000000000004
M001,2026-08-17 11:36:50,0.122,254.366,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.16679999999999967,0.08715095460692723,242.50499999999997,16.625439964106466,28.175,0.0,0.033,9.505000000000024
M001,2026-08-17 11:36:52,0.15,225.361,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.17299999999999965,0.0830301150186476,241.1483,17.48130030791942,28.175,0.0,0.027999999999999997,-29.005000000000024
M001,2026-08-17 11:36:54,0.347,241.355,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.18379999999999966,0.09820590613608701,242.27560000000003,17.04645424323707,28.175,0.0,0.19699999999999998,15.994
M001,2026-08-17 11:36:56,0.094,218.806,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.18619999999999964,0.09536805894363488,239.2902,18.367150173916983,28.175,0.0,-0.253,-22.548999999999978
M001,2026-08-17 11:36:59,0.336,226.133,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.18799999999999964,0.09825816335896286,240.2898,17.202128710653383,28.175,0.0,0.24200000000000002,7.326999999999998
M001,2026-08-17 11:37:01,0.026,213.465,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.16589999999999966,0.10789444430146024,239.60420000000005,18.194429970616365,28.2,0.0,-0.31,-12.668000000000006
M001,2026-08-17 11:37:03,0.148,263.671,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.16229999999999964,0.1078239820778331,239.54919999999998,18.112393877002095,28.2,0.0,0.122,50.20599999999999
M001,2026-08-17 11:37:05,0.258,220.456,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.16559999999999966,0.11042966590151806,235.16019999999997,16.69851987320019,28.225,0.0,0.11000000000000001,-43.215
M001,2026-08-17 11:37:07,1.164,234.454,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.27339999999999964,0.33065766116770906,234.2928,16.46226036727964,28.25,0.0,0.9059999999999999,13.998000000000019
M001,2026-08-17 11:37:09,0.627,254.587,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.32719999999999966,0.3409293833691304,235.2654,17.415709199841377,28.25,0.0,-0.5369999999999999,20.13299999999998
M001,2026-08-17 11:37:11,0.46,240.226,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.36099999999999965,0.3350290203019072,233.8514,16.225984011937804,28.25,0.0,-0.16699999999999998,-14.36099999999999
M001,2026-08-17 11:37:13,0.069,218.544,28.0,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.35289999999999966,0.3416116866333113,233.16969999999998,16.75684095161983,28.225,-0.25,-0.391,-21.681999999999988
M001,2026-08-17 11:37:15,0.335,254.242,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.3516999999999997,0.34165578844472844,234.45839999999998,17.912009262568173,28.225,0.25,0.266,35.69799999999998
M001,2026-08-17 11:37:17,0.34,258.37,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.37629999999999963,0.32968572577196786,238.41479999999996,18.432449230157367,28.225,0.0,0.0050000000000000044,4.128000000000014
M001,2026-08-17 11:37:19,0.143,254.349,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.35699999999999965,0.33785499848309375,241.2364,18.50296827358899,28.225,0.0,-0.19700000000000004,-4.021000000000015
M001,2026-08-17 11:37:21,0.159,235.342,28.0,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.37029999999999963,0.32577908329283894,243.4241,15.975229071217905,28.2,-0.25,0.016000000000000014,-19.006999999999977
M001,2026-08-17 11:37:23,0.408,217.892,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.39629999999999965,0.3163036691395196,238.8462,16.087438100031004,28.2,0.25,0.24899999999999997,-17.450000000000017
M001,2026-08-17 11:37:26,0.576,242.241,28.0,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.4280999999999997,0.31683940902470287,241.0247,14.738903811572083,28.175,-0.25,0.16799999999999998,24.349000000000018
M001,2026-08-17 11:37:28,0.19,233.642,28.25,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.33069999999999966,0.18966640304612603,240.94350000000003,14.781301237640927,28.175,0.25,-0.38599999999999995,-8.599000000000018
M001,2026-08-17 11:37:30,0.701,239.351,28.0,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.3380999999999996,0.20345376215087416,239.4199,13.98236663683132,28.15,-0.25,0.5109999999999999,5.709000000000003
M001,2026-08-17 11:37:32,0.22,283.295,28.0,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.31409999999999966,0.20162365932601004,243.7268,19.71587041954041,28.125,0.0,-0.481,43.94400000000002
M001,2026-08-17 11:37:34,0.028,255.44,28.0,NORMAL,100.0,LOW,STABLE,0,NONE,Continue normal monitoring.,0.30999999999999966,0.20749297176854992,247.4164,17.842938455064534,28.125,0.0,-0.192,-27.855000000000018
